"","LSOA11CD","LSOA11NM","MSOA11CD","MSOA11NM","LAD11CD","LAD11NM","RGN11CD","RGN11NM","USUALRES","HHOLDRES","COMESTRES","POPDEN","HHOLDS","AVHHOLDSZ","pups2007","pups2015","pop2007","pop2015","good2007","good2015","bad2007","bad2015","ratio_stu_pop2007","ratio_stu_pop2015","per_good2007","per_bad2007","per_good2015","per_bad2015","rate_change_good","rate_change_bad","X.y","akb","akb2007","aral","aral2007","IMD2007","INCOME2007","EMPLOYMENT2007","EDUCATION2007","IMD","Income","Employment","Education","changeratio","change_good","change_ral","change_kb","difIMD","difIncome","difEmploy","difEdu"
"512","E01001697","Greenwich 011C","E02000323","Greenwich 011","E09000011","Greenwich","E12000007","London",2094,2094,0,137.7,770,2.7,179,221,544,671,78,141,0,0,0.329044117647059,0.415413533834586,43.5754189944134,0,63.8009049773756,0,31.7009390229407,NA,1661,1460.77723,1338.13818,2556.28322,1528.35287,3547,3548,4767,10173,7183,6189,7868,10595,1.26248582349729,1.80769230769231,1.67257396519954,1.09164901789141,3636,2641,3101,422
"513","E01001698","Greenwich 015A","E02000327","Greenwich 015","E09000011","Greenwich","E12000007","London",1777,1774,3,138.1,682,2.6,110,127,455,516,13,25,0,38,0.241758241758242,0.322335025380711,11.8181818181818,0,19.6850393700787,29.9212598425197,39.9636363636364,0,1662,1375.7958,1263.84563,2400.13637,1436.54568,2941,1356,3903,9614,5681,3058,5489,13381,1.33329487771112,1.92307692307692,1.67076926506089,1.08857899045788,2740,1702,1586,3767
"514","E01001699","Greenwich 015B","E02000327","Greenwich 015","E09000011","Greenwich","E12000007","London",1848,1466,382,26.9,602,2.4,246,302,421,334,173,200,0,39,0.584323040380047,1.42452830188679,70.3252032520325,0,66.2251655629139,12.9139072847682,-6.1910569105691,0,1663,1601.4562,1466.68277,2833.65592,1682.30841,5992,5200,10152,11668,10939,11372,15340,10833,2.43791225648105,1.15606936416185,1.68438551644642,1.09188996608994,4947,6172,5188,-835
"515","E01001700","Greenwich 011D","E02000323","Greenwich 011","E09000011","Greenwich","E12000007","London",2019,2009,10,140.8,703,2.9,193,223,446,540,63,177,28,0,0.432735426008969,0.532219570405728,32.6424870466321,14.5077720207254,79.372197309417,0,58.874154737859,NA,1664,1428.36355,1311.83805,2494.64247,1489.25863,3380,2415,5389,10034,6482,5858,9499,12505,1.22989600207748,2.80952380952381,1.67509015542854,1.08882613215862,3102,3443,4110,2471
"516","E01001701","Greenwich 015C","E02000327","Greenwich 015","E09000011","Greenwich","E12000007","London",1524,1520,4,15.9,598,2.5,256,288,339,504,150,137,0,0,0.755162241887906,0.753926701570681,58.59375,0,47.5694444444444,0,-23.1751824817518,NA,1665,1449.02722,1329.00732,2534.51132,1517.96053,7007,9962,9518,9407,9299,8867,11017,18068,0.99836387434555,0.913333333333333,1.66968196465556,1.09030792998191,2292,-1095,1499,8661
"517","E01001702","Greenwich 015D","E02000327","Greenwich 015","E09000011","Greenwich","E12000007","London",1676,1676,0,197.6,475,3.5,124,143,575,519,27,69,0,38,0.215652173913043,0.360201511335013,21.7741935483871,0,48.2517482517483,26.5734265734266,54.8737727910238,0,1666,1274.9251,1171.21121,2216.87087,1329.22913,1600,468,3445,3786,4791,2093,5267,9030,1.67028926627123,2.55555555555556,1.6677868547765,1.0885526787265,3191,1625,1822,5244
"518","E01001703","Greenwich 011E","E02000323","Greenwich 011","E09000011","Greenwich","E12000007","London",1934,1934,0,227.5,753,2.6,130,155,572,605,33,24,0,0,0.227272727272727,0.320247933884298,25.3846153846154,0,15.4838709677419,0,-63.9423076923077,NA,1667,1434.58442,1318.13395,2476.48204,1486.70536,999,682,1463,7559,5181,2637,5911,17226,1.40909090909091,0.727272727272727,1.66575173980674,1.08834494400209,4182,1955,4448,9667
"519","E01001704","Greenwich 011F","E02000323","Greenwich 011","E09000011","Greenwich","E12000007","London",1651,1618,33,118.1,615,2.6,271,278,342,354,33,129,36,0,0.792397660818713,1.19827586206897,12.1771217712177,13.2841328413284,46.4028776978417,0,73.7578306015618,NA,1668,1426.58802,1308.8615,2491.1033,1487.70707,7898,7438,6837,17257,11660,9138,10044,18438,1.51221529456675,3.90909090909091,1.67445819827958,1.08994574292238,3762,1700,3207,1181
"520","E01001705","Greenwich 005A","E02000317","Greenwich 005","E09000011","Greenwich","E12000007","London",1993,1993,0,113.2,760,2.6,136,212,540,573,113,159,0,1,0.251851851851852,0.466960352422908,83.0882352941177,0,75,0.471698113207547,-10.7843137254902,0,1669,1602.77268,1473.05694,2779.34462,1660.78694,2668,1497,3618,4985,5873,4133,5349,11183,1.85410728167919,1.4070796460177,1.67351064309309,1.08805887707233,3205,2636,1731,6198
"521","E01001706","Greenwich 005B","E02000317","Greenwich 005","E09000011","Greenwich","E12000007","London",1340,1321,19,119.5,479,2.8,142,218,328,301,131,67,0,0,0.432926829268293,1.21787709497207,92.2535211267606,0,30.7339449541284,0,-200.168173218415,NA,1670,1551.08569,1428.20484,2693.94648,1608.75647,1863,1240,2603,8972,3379,2649,3781,9359,2.81312455740027,0.511450381679389,1.67455207188693,1.0860386735561,1516,1409,1178,387
"522","E01001708","Greenwich 005C","E02000317","Greenwich 005","E09000011","Greenwich","E12000007","London",1595,1595,0,90,640,2.5,123,186,326,347,114,105,0,0,0.377300613496933,0.826666666666667,92.6829268292683,0,56.4516129032258,0,-64.1811846689895,NA,1671,1495.06327,1376.2286,2600.85978,1558.43121,8593,9872,9280,18375,13996,12341,12548,22721,2.1910027100271,0.921052631578947,1.66889610738738,1.08634806019872,5403,2469,3268,4346
"523","E01001709","Greenwich 004B","E02000316","Greenwich 004","E09000011","Greenwich","E12000007","London",1170,1170,0,15.1,494,2.4,111,180,257,290,102,113,0,0,0.431906614785992,1.07142857142857,91.8918918918919,0,62.7777777777778,0,-46.3764649605358,NA,1672,1720.70555,1580.54111,3015.05452,1797.1488,3551,3283,3507,7116,3463,2675,4894,8945,2.48069498069498,1.1078431372549,1.67768774627899,1.088681299786,-88,-608,1387,1829
"524","E01001710","Greenwich 005D","E02000317","Greenwich 005","E09000011","Greenwich","E12000007","London",1694,1694,0,197,685,2.5,142,219,479,572,131,161,46,0,0.296450939457203,0.483443708609272,92.2535211267606,32.3943661971831,73.5159817351598,0,-25.4877088618669,NA,1673,1570.15702,1441.18774,2740.40734,1636.44135,1638,836,2667,7838,4643,2490,4081,10232,1.63077138326649,1.22900763358779,1.67461384424196,1.08948818840216,3005,1654,1414,2394
"525","E01001711","Greenwich 004C","E02000316","Greenwich 004","E09000011","Greenwich","E12000007","London",1413,1413,0,81.2,612,2.3,133,204,225,311,131,130,0,0,0.591111111111111,1.07936507936508,98.4962406015038,0,63.7254901960784,0,-54.5633314054367,NA,1674,1558.75499,1430.68728,2707.50887,1616.63409,9863,11426,17844,13885,10144,10323,16288,20378,1.82599355531686,0.99236641221374,1.67478150234974,1.08951481696266,281,-1103,-1556,6493
"526","E01001712","Greenwich 004D","E02000316","Greenwich 004","E09000011","Greenwich","E12000007","London",2137,2085,52,128,935,2.2,117,188,391,634,115,101,0,0,0.29923273657289,0.369351669941061,98.2905982905983,0,53.7234042553192,0,-82.9567572141829,NA,1675,1539.83871,1413.82975,2700.93319,1612.63552,757,2053,1258,5340,5763,4922,6323,15635,1.23432908501671,0.878260869565217,1.67485656647325,1.08912597856991,5006,2869,5065,10295
"527","E01001713","Greenwich 005E","E02000317","Greenwich 005","E09000011","Greenwich","E12000007","London",1748,1690,58,172.2,636,2.7,133,204,466,575,131,130,0,74,0.285407725321888,0.447368421052632,98.4962406015038,0,63.7254901960784,36.2745098039216,-54.5633314054367,0,1676,1609.98697,1480.11832,2793.55327,1668.1754,1237,1116,2053,7735,4356,2677,4448,12103,1.56747130985359,0.99236641221374,1.67461603258266,1.0877420732148,3119,1561,2395,4368
"528","E01001714","Hackney 002A","E02000346","Hackney 002","E09000012","Hackney","E12000007","London",1490,1468,22,99.1,632,2.3,115,192,313,362,9,45,0,0,0.36741214057508,0.8,7.82608695652174,0,23.4375,0,66.6086956521739,NA,1677,2398.79089,2216.62148,4202.92542,2459.78635,1769,1946,2872,14313,1725,1874,2112,10896,2.17739130434783,5,1.7086546642557,1.08218336402659,-44,-72,-760,-3417
"529","E01001716","Hackney 007B","E02000351","Hackney 007","E09000012","Hackney","E12000007","London",1318,1260,58,164.1,633,2,106,174,195,273,23,97,0,46,0.543589743589744,1.1523178807947,21.6981132075472,0,55.7471264367816,26.4367816091954,61.0776113596577,0,1679,2331.61084,2158.32622,4072.91579,2386.18025,741,1192,1519,13956,5126,5119,7370,25071,2.1198300637261,4.21739130434783,1.70687683380164,1.08028657502942,4385,3927,5851,11115
"530","E01001717","Hackney 007C","E02000351","Hackney 007","E09000012","Hackney","E12000007","London",1222,1222,0,125.1,427,2.9,91,116,283,208,47,7,0,16,0.321554770318021,1.34883720930233,51.6483516483517,0,6.03448275862069,13.7931034482759,-755.886970172685,0,1680,1983.66343,1838.05443,3435.55782,2026.96677,7558,5088,11665,19892,9826,8966,11140,20703,4.1947354970611,0.148936170212766,1.69492557591361,1.07921909037264,2268,3878,-525,811
"531","E01001718","Hackney 007D","E02000351","Hackney 007","E09000012","Hackney","E12000007","London",1787,1787,0,172,824,2.2,90,99,132,167,23,25,0,27,0.681818181818182,2.2,25.5555555555556,0,25.2525252525253,27.2727272727273,-1.19999999999999,0,1681,2532.30315,2343.8674,4454.47896,2607.19429,7224,10281,12072,26611,14432,22476,27363,24489,3.22666666666667,1.08695652173913,1.70853356694027,1.08039522628285,7208,12195,15291,-2122
"532","E01001719","Hackney 007E","E02000351","Hackney 007","E09000012","Hackney","E12000007","London",1139,1136,3,179.1,484,2.3,180,204,181,212,23,100,0,0,0.994475138121547,2.26666666666667,12.7777777777778,0,49.0196078431373,0,73.9333333333333,NA,1682,2039.79228,1885.52135,3552.21285,2086.61041,3952,3881,7131,9277,6112,4020,7458,21332,2.27925925925926,4.34782608695652,1.7023843229077,1.08181871289869,2160,139,327,12055
"533","E01001720","Hackney 007F","E02000351","Hackney 007","E09000012","Hackney","E12000007","London",1736,1720,16,172.4,785,2.2,163,187,182,233,23,70,0,0,0.895604395604396,1.68468468468468,14.1104294478528,0,37.4331550802139,0,62.3049956178791,NA,1683,2251.59188,2088.04368,3913.16467,2302.16357,9124,11672,12211,24069,13892,15539,22734,24807,1.88105897308351,3.04347826086957,1.69977699282245,1.07832604344752,4768,3867,10523,738
"534","E01001722","Hackney 029A","E02006921","Hackney 029","E09000012","Hackney","E12000007","London",2028,2028,0,191.7,860,2.4,177,212,447,651,93,81,16,19,0.395973154362416,0.406909788867562,52.5423728813559,9.03954802259887,38.2075471698113,8.9622641509434,-37.5183092697217,0,1684,2049.54021,1872.65024,3624.77441,2097.03442,2784,1928,4020,12221,5874,4911,6390,15485,1.02761963629266,0.870967741935484,1.72852404110754,1.09445969472655,3090,2983,2370,3264
"535","E01001723","Hackney 006A","E02000350","Hackney 006","E09000012","Hackney","E12000007","London",1944,1944,0,164.5,671,2.9,204,200,427,528,81,49,30,16,0.477751756440281,0.492610837438424,39.7058823529412,14.7058823529412,24.5,8,-62.0648259303721,0,1685,1907.78772,1747.27294,3353.84838,1956.31365,6916,4466,12523,22522,11255,12600,18569,19179,1.03110209601082,0.604938271604938,1.7143715068389,1.09186588787897,4339,8134,6046,-3343
"536","E01001724","Hackney 006B","E02000350","Hackney 006","E09000012","Hackney","E12000007","London",2219,2219,0,190.5,980,2.3,246,263,346,403,130,81,0,16,0.710982658959538,0.935943060498221,52.8455284552846,0,30.7984790874525,6.08365019011407,-71.5848639967881,0,1686,2198.13107,2011.98521,3951.28562,2280.11098,4815,4873,12181,22266,10510,11793,16981,21160,1.31640771923733,0.623076923076923,1.73293565736875,1.0925185031554,5695,6920,4800,-1106
"537","E01001725","Hackney 004A","E02000348","Hackney 004","E09000012","Hackney","E12000007","London",1909,1909,0,202,573,3.3,311,335,572,707,70,164,0,10,0.543706293706294,0.605786618444846,22.508038585209,0,48.955223880597,2.98507462686567,54.0232138655792,0,1687,1826.58865,1676.67978,3208.51083,1878.12557,3429,420,7915,15169,8603,9836,11765,9794,1.11417988987284,2.34285714285714,1.70835799333694,1.08940816951941,5174,9416,3850,-5375
"538","E01001726","Hackney 004B","E02000348","Hackney 004","E09000012","Hackney","E12000007","London",1357,1357,0,267.7,464,2.9,311,335,454,417,142,107,0,0,0.685022026431718,1.13559322033898,45.6591639871383,0,31.9402985074627,0,-42.951588184031,NA,1688,2054.86712,1884.27488,3628.4518,2115.00813,2920,1395,6840,12430,5839,4392,8272,8019,1.65774701618616,0.753521126760563,1.71557345266564,1.09053468886663,2919,2997,1432,-4411
"539","E01001727","Hackney 006C","E02000350","Hackney 006","E09000012","Hackney","E12000007","London",1920,1911,9,179.9,573,3.3,201,221,604,687,77,115,16,0,0.332781456953642,0.409259259259259,38.3084577114428,7.96019900497512,52.0361990950226,0,26.3811377893143,NA,1689,1745.78779,1598.69254,3050.9513,1787.14532,6182,1726,13996,20497,12331,13013,15216,13027,1.22981389349549,1.49350649350649,1.70716464176511,1.0920097181413,6149,11287,1220,-7470
"540","E01001728","Hackney 029B","E02006921","Hackney 029","E09000012","Hackney","E12000007","London",2015,2015,0,220.5,627,3.2,167,203,717,885,81,132,0,21,0.232914923291492,0.340033500837521,48.502994011976,0,65.0246305418719,10.3448275862069,25.4082743603702,0,1690,1964.0736,1794.09878,3464.53119,2013.37814,3233,698,12357,10589,7367,6469,12536,4720,1.45990431197906,1.62962962962963,1.72075534206406,1.09474105990976,4134,5771,179,-5869
"541","E01001729","Hackney 019A","E02000363","Hackney 019","E09000012","Hackney","E12000007","London",2021,2021,0,158.4,863,2.3,308,368,463,511,34,202,38,0,0.665226781857451,0.946015424164524,11.038961038961,12.3376623376623,54.8913043478261,0,79.8894175131799,NA,1691,2243.12535,2044.77704,3951.73255,2277.01168,622,513,318,8339,2673,1858,3837,11796,1.42209461489667,5.94117647058824,1.73549068048698,1.09700241450285,2051,1345,3519,3457
"542","E01001730","Hackney 019B","E02000363","Hackney 019","E09000012","Hackney","E12000007","London",1921,1921,0,147,801,2.4,263,319,480,662,34,33,53,0,0.547916666666667,0.606463878326996,12.9277566539924,20.1520912547529,10.3448275862069,0,-24.9683143219265,NA,1692,1989.79358,1817.54708,3492.56624,2028.57769,936,407,2042,12277,1507,865,2299,8362,1.1068542266044,0.970588235294118,1.72168226892015,1.09476865930758,571,458,257,-3915
"543","E01001731","Hackney 017A","E02000361","Hackney 017","E09000012","Hackney","E12000007","London",2300,2299,1,132.6,1033,2.2,261,331,384,563,76,80,17,4,0.6796875,0.745495495495496,29.1187739463602,6.51340996168582,24.1691842900302,1.20845921450151,-20.4789272030651,0,1693,2224.64267,2022.61644,3859.54901,2235.16381,2769,4117,5619,14759,5973,6105,9717,19428,1.09682095888993,1.05263157894737,1.72674100785481,1.09988360917308,3204,1988,4098,4669
"544","E01001732","Hackney 019C","E02000363","Hackney 019","E09000012","Hackney","E12000007","London",1715,1715,0,265.1,696,2.5,186,237,462,535,129,71,10,0,0.402597402597403,0.572463768115942,69.3548387096774,5.37634408602151,29.957805907173,0,-131.508405270332,NA,1694,1931.58844,1766.88256,3355.88946,1953.85587,2206,1091,3918,10728,2694,1471,4009,9501,1.42192613370734,0.550387596899225,1.71757267848012,1.09321835176187,488,380,91,-1227
"545","E01001733","Hackney 015A","E02000359","Hackney 015","E09000012","Hackney","E12000007","London",1822,1815,7,125.4,701,2.6,260,314,378,362,17,100,0,0,0.687830687830688,1.30833333333333,6.53846153846154,0,31.8471337579618,0,79.4692307692308,NA,1695,1924.28214,1761.01175,3373.2668,1960.74611,5743,4890,8980,19673,6632,9074,11543,23948,1.90211538461538,5.88235294117647,1.72039958809353,1.09271396968249,889,4184,2563,4275
"546","E01001734","Hackney 017B","E02000361","Hackney 017","E09000012","Hackney","E12000007","London",1821,1814,7,135.6,849,2.1,262,389,292,297,47,164,0,52,0.897260273972603,2.22285714285714,17.9389312977099,0,42.159383033419,13.3676092544987,57.4497300316515,0,1696,2109.06899,1917.86059,3673.06414,2131.63505,1486,2365,3420,16044,4796,5831,10013,21472,2.47738276990185,3.48936170212766,1.72312054073234,1.09969880031791,3310,3466,6593,5428
"547","E01001735","Hackney 019D","E02000363","Hackney 019","E09000012","Hackney","E12000007","London",1632,1632,0,122.3,661,2.5,274,399,323,309,92,210,0,0,0.848297213622291,2.13368983957219,33.5766423357664,0,52.6315789473684,0,36.2043795620438,NA,1697,1974.11253,1802.04468,3477.58924,2013.62476,3601,3026,5230,17141,5091,5366,8857,16070,2.51526211015262,2.28260869565217,1.72702943918906,1.09548478564915,1490,2340,3627,-1071
"548","E01001736","Hackney 012A","E02000356","Hackney 012","E09000012","Hackney","E12000007","London",1656,1656,0,184.6,707,2.3,207,263,294,304,58,9,16,35,0.704081632653061,1.44505494505495,28.0193236714976,7.72946859903382,3.42205323193916,13.3079847908745,-718.786902844874,0,1698,1893.66294,1746.20207,3292.03579,1927.75209,7818,7350,10322,22836,12239,13274,14133,28353,2.05239687848384,0.155172413793103,1.70770702678891,1.08444662420999,4421,5924,3811,5517
"549","E01001737","Hackney 012B","E02000356","Hackney 012","E09000012","Hackney","E12000007","London",1842,1838,4,183.8,754,2.4,200,214,339,411,83,74,0,21,0.589970501474926,0.740484429065744,41.5,0,34.5794392523364,9.81308411214953,-20.0135135135135,0,1699,2055.4163,1904.2933,3565.34859,2089.51423,9105,10124,13591,19293,13187,13086,16638,29351,1.25512110726644,0.891566265060241,1.7063050056376,1.07935909872707,4082,2962,3047,10058
"550","E01001738","Hackney 012C","E02000356","Hackney 012","E09000012","Hackney","E12000007","London",1758,1755,3,193,785,2.2,171,177,296,319,23,113,0,0,0.577702702702703,0.898477157360406,13.4502923976608,0,63.8418079096045,0,78.9318428815401,NA,1700,2127.88356,1962.86508,3646.5733,2132.42225,5159,7218,7334,24948,12920,13390,13756,26170,1.55525870513848,4.91304347826087,1.71006155089594,1.08407021026631,7761,6172,6422,1222
"551","E01001739","Hackney 012D","E02000356","Hackney 012","E09000012","Hackney","E12000007","London",2090,2039,51,171.3,898,2.3,164,178,344,330,67,18,0,8,0.476744186046512,0.855769230769231,40.8536585365854,0,10.1123595505618,4.49438202247191,-303.9972899729,0,1701,2183.3085,2026.8547,3751.76992,2197.80555,5838,7990,6710,26226,11548,12963,12656,29375,1.79502814258912,0.26865671641791,1.70705270991785,1.07719043698594,5710,4973,5946,3149
"552","E01001740","Hackney 014A","E02000358","Hackney 014","E09000012","Hackney","E12000007","London",1566,1566,0,181,624,2.5,180,233,424,358,39,111,0,58,0.424528301886792,0.98728813559322,21.6666666666667,0,47.6394849785408,24.8927038626609,54.5195195195195,0,1702,2190.02874,2016.44301,3778.96027,2203.06365,2288,1670,4122,9172,2377,1742,3831,8765,2.3256120527307,2.84615384615385,1.71532051286852,1.08608511579011,89,72,-291,-407
"553","E01001741","Hackney 009A","E02000353","Hackney 009","E09000012","Hackney","E12000007","London",1490,1490,0,171.5,599,2.5,176,188,309,300,32,116,14,8,0.56957928802589,1.0561797752809,18.1818181818182,7.95454545454545,61.7021276595745,4.25531914893617,70.5329153605016,0,1703,1953.35622,1802.59089,3401.36822,1989.90469,8484,12258,16055,20970,17716,17330,21668,30333,1.85431562819203,3.625,1.709312127909,1.08363812933727,9232,5072,5613,9363
"554","E01001742","Hackney 008A","E02000352","Hackney 008","E09000012","Hackney","E12000007","London",1810,1810,0,144.7,789,2.3,193,208,388,359,28,124,20,0,0.497422680412371,0.877637130801688,14.5077720207254,10.3626943005181,59.6153846153846,0,75.6643824168477,NA,1704,1978.49006,1829.28872,3424.28824,2011.83487,4064,4469,6885,17144,7900,6950,9437,18208,1.76436894689666,4.42857142857143,1.702072218283,1.08156248839713,3836,2481,2552,1064
