"","zone_origin","akb","akb2007","aral","aral2007"
"2915","E01002980",1631.77347,1540.33947,2782.01055,1726.02922
"2916","E01002981",1684.6055,1593.73766,2866.20391,1771.35942
"2917","E01002982",1672.74362,1585.21721,2854.8822,1772.12155
"2918","E01002983",1580.671,1491.00243,2684.4933,1660.15673
"2919","E01002984",1924.59815,1873.80395,3932.04627,2330.32648
"2920","E01002985",2240.45665,2465.60371,3412.68878,2050.59294
"2921","E01002986",1525.02467,1437.60726,2593.81715,1600.15325
"2922","E01002987",1841.31049,1730.88006,3104.40867,1922.50672
"2923","E01002988",1662.99207,1565.52326,2813.36578,1735.21781
"2924","E01002989",1575.41123,1480.65589,2673.46807,1644.11335
"2925","E01002990",1701.82322,1593.05916,2868.31115,1789.83552
"2926","E01002991",1645.53921,1548.72027,2779.39989,1716.39371
"2927","E01002992",1799.89127,1697.93209,3046.96881,1880.19204
"2928","E01002993",1717.7671,1618.02711,2887.73254,1784.36694
"2929","E01002994",1556.4716,1468.4554,2614.02447,1615.37958
"2930","E01002995",1674.95201,1581.79267,2828.16806,1747.98971
"2931","E01002996",1507.75313,1417.54487,2525.65379,1569.70735
"2932","E01002997",1548.1809,1455.98007,2604.68229,1610.1599
"2933","E01002998",1433.60541,1338.03335,2382.23269,1474.38938
"2934","E01002999",1651.46087,1561.44934,2767.30197,1716.77802
"2935","E01003000",1404.47703,1328.47178,2381.4428,1473.73522
"2936","E01003001",1568.31285,1481.89292,2670.74839,1652.24591
"2937","E01003002",1520.60864,1420.49895,2543.76689,1569.70993
"2938","E01003003",1518.43326,1447.53747,2571.13249,1609.28771
"2939","E01003004",1306.18049,1223.58174,2206.49799,1354.71113
"2940","E01003005",1411.98133,1324.01188,2402.76168,1476.81873
"2941","E01003006",1487.81811,1399.48014,2506.22779,1558.90031
"2942","E01003007",1446.30352,1365.281,2451.67899,1525.61003
"2943","E01003008",1428.55201,1343.39041,2406.95959,1496.9702
"2944","E01003009",1456.44805,1372.55035,2457.95065,1526.5919
"2945","E01003010",1655.83202,1569.37629,2826.54564,1755.94847
"2946","E01003011",1664.37221,1576.08692,2814.17905,1748.39954
"2947","E01003013",2739.52614,2554.42919,4606.86141,2775.42382
"2948","E01003014",2716.17452,2535.88374,4576.80362,2746.79186
"2949","E01003015",2469.45675,2295.7053,4153.84795,2517.00052
"2950","E01003016",3213.2151,3005.6227,5378.5903,3229.91903
"2951","E01003017",2920.61716,2738.12813,4886.18417,2931.11059
"2952","E01003018",2058.04761,1914.95653,3559.97832,2140.29809
"2953","E01003019",2129.67008,2008.84291,3625.80624,2188.6453
"2954","E01003020",2318.45852,2158.74805,4091.69037,2436.26393
"2955","E01003021",1769.416,1650.11032,3044.00117,1838.04689
"2956","E01003022",1879.62296,1758.96118,3234.15341,1954.72192
"2957","E01003023",1857.38006,1735.34626,3206.07194,1942.54899
"2958","E01003024",1904.63606,1779.60354,3295.76099,1990.93398
"2959","E01003025",1843.44589,1715.5069,3182.59271,1924.48293
"2960","E01003026",2175.80479,2036.06294,3742.43075,2271.48694
"2961","E01003027",1877.72331,1755.35454,3223.46783,1949.87676
"2962","E01003028",1970.73162,1846.09603,3399.77935,2063.99932
"2963","E01003029",2148.75156,1997.20852,3699.55342,2226.59581
"2964","E01003030",2359.53672,2213.85523,4095.29207,2487.50074
"2965","E01003031",2137.10185,2007.43652,3683.90935,2239.82322
"2966","E01003032",2198.73161,2051.51245,3770.25349,2284.87962
"2967","E01003033",1829.20106,1710.49458,3140.89539,1901.89261
"2968","E01003034",2251.54777,2104.56107,3869.31171,2352.12896
"2969","E01003035",2462.6063,2296.85441,4239.31254,2554.1374
"2970","E01003036",2068.42424,1930.61046,3550.42774,2154.92928
"2971","E01003037",2228.80956,2087.00387,3812.01204,2320.52374
"2972","E01003038",2249.90297,2109.72205,3866.24802,2346.45618
"2973","E01003039",2297.44987,2152.08897,3951.34382,2390.80933
"2974","E01003040",2172.16809,2031.22065,3726.19209,2262.24708
"2975","E01003041",2474.08604,2314.45469,4257.88536,2574.68791
"2976","E01003042",2178.69569,2042.93278,3729.07619,2269.37802
"2977","E01003043",2215.45586,2058.57002,3835.80298,2308.32688
"2978","E01003044",2122.36225,1967.71696,3623.88144,2181.39336
"2979","E01003045",2130.63615,1983.56197,3682.29844,2211.65812
"2980","E01003046",2059.29768,1897.02468,3483.71175,2088.13263
"2981","E01003047",2495.8809,2332.7358,4247.89995,2576.85604
"2982","E01003048",2234.97944,2057.66081,3783.07002,2264.97723
"2983","E01003049",2175.61064,2009.47176,3698.97127,2218.17899
"2984","E01003050",2402.01465,2237.31897,4239.48929,2529.89065
"2985","E01003051",2153.44091,1997.42398,3691.9685,2216.07184
"2986","E01003052",2329.05682,2165.9654,4034.94829,2421.32145
"2987","E01003053",2264.26702,2106.74935,3930.14924,2359.65053
"2988","E01003054",2361.04994,2203.9626,4064.44478,2457.23956
"2989","E01003055",2432.64127,2255.24006,4380.90157,2581.32883
"2990","E01003056",2376.21479,2218.47652,4083.54585,2461.89427
"2991","E01003057",2373.53577,2216.89319,4078.49464,2459.29526
"2992","E01003058",2178.9499,2034.90193,3752.62575,2256.68851
"2993","E01003059",2169.92437,2018.28238,3746.06082,2248.25995
"2994","E01003060",2375.01138,2207.22627,4068.2596,2434.93706
"2995","E01003061",2350.42999,2185.26529,4099.4712,2451.91601
"2996","E01003062",1711.25086,1585.13161,2971.05978,1794.84787
"2997","E01003063",1589.92292,1474.08766,2751.39062,1663.55708
"2998","E01003064",1934.11567,1789.71891,3327.37196,2016.74834
"2999","E01003065",1669.21816,1551.11414,2870.07307,1736.37025
"3000","E01003066",1895.12724,1762.14855,3297.59286,1984.66155
"3001","E01003067",1726.80359,1599.71291,2977.12983,1806.6186
"3002","E01003068",1723.79713,1602.25385,2985.93032,1803.15358
"3003","E01003069",1677.77153,1558.45153,2903.39637,1755.39664
"3004","E01003070",1869.03578,1735.4434,3251.13599,1962.14569
"3005","E01003071",2104.39287,1953.27517,3621.04218,2181.75457
"3006","E01003072",2160.22398,1995.9832,3723.4756,2240.96982
"3007","E01003073",2217.33377,2038.10159,3756.00722,2248.66774
"3008","E01003074",2413.69373,2232.83571,4161.413,2496.94942
"3009","E01003075",1857.90907,1713.81736,3184.02639,1912.92287
"3010","E01003076",2100.23975,1938.37251,3636.93644,2179.8255
"3011","E01003077",2238.52919,2063.83009,3799.88485,2274.94443
"3012","E01003078",2087.92065,1924.45888,3554.55441,2136.4981
"3013","E01003079",1966.4517,1832.95424,3399.6281,2044.56577
"3014","E01003080",1815.24738,1685.41388,3134.8051,1889.15603
"3015","E01003081",1961.42681,1823.46094,3404.73231,2056.29832
"3016","E01003082",1781.17402,1660.00665,3092.80075,1865.28835
"3017","E01003083",1766.61792,1645.9027,3052.1752,1849.20821
"3018","E01003084",1891.32539,1762.59876,3296.95432,1980.24626
"3019","E01003085",1716.35484,1597.16956,2962.3452,1793.94919
"3020","E01003086",1680.64477,1564.48852,2914.16025,1761.50045
"3021","E01003087",1765.75417,1643.60972,3064.19838,1852.5391
"3022","E01003088",2461.16539,2296.21022,4228.73225,2555.52471
"3023","E01003089",2176.57668,2031.33754,3729.85541,2263.45497
"3024","E01003090",2448.63327,2286.49243,4213.81841,2545.08432
"3025","E01003091",2423.85076,2264.50166,4161.53288,2533.42795
"3026","E01003092",2181.33742,2034.53156,3739.36977,2259.54664
"3027","E01003093",2686.32078,2501.57571,4640.84671,2777.03648
"3028","E01003094",2286.66254,2132.17917,3929.01162,2369.80272
"3029","E01003095",2112.57711,1971.04221,3621.15522,2193.42669
"3030","E01003096",2372.66002,2215.10075,4076.87487,2456.26768
"3031","E01003097",2383.81827,2232.90604,4083.42278,2481.66161
"3032","E01003098",2221.43114,2069.23841,3780.12254,2282.12026
"3033","E01003099",2679.68104,2501.59521,4539.75869,2717.00719
"3034","E01003100",2577.42955,2392.94838,4359.94443,2619.06361
"3035","E01003101",2411.93567,2248.9435,4088.98022,2471.69773
"3036","E01003102",2985.27873,2790.04739,5064.35952,3080.28209
"3037","E01003104",2546.20357,2387.90817,4319.43842,2621.91252
"3038","E01003105",2302.05828,2139.57082,3896.64232,2345.73958
"3039","E01003106",2516.87568,2343.50812,4254.80207,2555.93994
"3040","E01003107",2591.66584,2410.04531,4426.72162,2664.51989
"3041","E01003108",2585.97137,2397.87429,4356.32696,2609.24692
"3042","E01003109",2800.57509,2622.6993,4757.61416,2889.64669
"3043","E01003110",2456.22842,2284.46302,4149.28776,2493.2548
"3044","E01003111",2108.52085,1962.48695,3568.04658,2156.60187
"3045","E01003112",2529.5005,2357.83693,4282.97395,2590.28699
"3046","E01003113",2060.12778,1923.13398,3564.20752,2165.06292
"3047","E01003114",2006.76733,1867.91855,3492.26206,2099.04601
"3048","E01003115",1952.85809,1832.19563,3390.23667,2057.05197
"3049","E01003116",1708.83104,1597.81308,2955.41657,1798.29583
"3050","E01003117",2053.54215,1924.95716,3607.47723,2193.11118
"3051","E01003118",1871.34252,1748.88826,3244.91762,1969.25422
"3052","E01003119",1923.58503,1791.17938,3331.43657,2020.94996
"3053","E01003120",1879.11161,1752.4288,3246.88117,1977.09182
"3054","E01003121",2157.57601,2012.18556,3704.49052,2236.87929
"3055","E01003122",2261.48205,2112.17678,3862.14155,2345.34903
"3056","E01003123",2435.21985,2270.72053,4185.77272,2519.79461
"3057","E01003124",2522.1509,2348.20102,4338.56678,2604.6948
"3058","E01003125",2477.63348,2309.18883,4248.8796,2555.97796
"3059","E01003126",2560.45117,2387.71933,4399.45834,2645.55727
"3060","E01003127",2617.37098,2447.28916,4512.74802,2712.80019
"3061","E01003128",2731.19379,2544.71907,4709.64335,2824.34381
"3062","E01003129",2230.67574,2081.5502,3813.17568,2303.54087
"3063","E01003130",1962.42511,1832.17976,3433.87066,2081.53838
"3064","E01003131",1999.03232,1862.02742,3512.91391,2128.33846
"3065","E01003132",1937.86854,1800.78979,3350.91256,2025.29907
"3066","E01003133",2049.92299,1902.79044,3545.05419,2135.70284
"3067","E01003134",1948.33122,1811.18284,3379.23403,2043.88953
"3068","E01003135",1701.92166,1586.08298,2936.31124,1783.20538
"3069","E01003136",1663.64413,1556.48364,2873.55718,1746.32047
"3070","E01003137",1905.36073,1781.04563,3310.98904,2006.1073
"3071","E01003138",1824.31316,1709.0805,3162.17729,1923.58589
"3072","E01003139",1910.18967,1790.40581,3298.2424,2011.24919
"3073","E01003140",1602.59927,1500.6408,2760.63088,1684.85378
"3074","E01003141",1814.66216,1700.54031,3175.55822,1924.67124
"3075","E01003142",1841.2658,1725.59983,3175.04315,1941.08238
"3076","E01003143",1599.87302,1500.18851,2748.58693,1681.31294
"3077","E01003144",1893.51591,1766.50926,3274.0577,1986.72285
"3078","E01003145",1977.94064,1850.93512,3441.15442,2089.85134
"3079","E01003146",1971.08525,1848.28657,3411.06907,2082.11088
"3080","E01003147",1829.37437,1711.48396,3176.7661,1928.50146
"3081","E01003148",1663.36711,1551.98504,2866.89375,1744.59309
"3082","E01003149",1663.2841,1551.64518,2872.93635,1746.40054
"3083","E01003150",2021.47746,1879.6231,3488.37368,2119.52268
"3084","E01003151",1892.43962,1767.97344,3295.82001,2001.71445
"3085","E01003152",1776.34047,1659.37888,3077.86634,1869.38156
"3086","E01003153",1966.38693,1842.51984,3438.16768,2090.89864
"3087","E01003154",1671.98031,1558.37918,2883.9496,1752.11961
"3088","E01003155",1645.58017,1536.63347,2843.25592,1730.14006
"3089","E01003156",1813.42031,1701.42285,3131.17058,1908.70878
"3090","E01003157",1756.17307,1646.32198,3018.4406,1839.79504
"3091","E01003158",1733.67425,1624.96337,2991.39542,1820.56414
"3092","E01003159",1927.82403,1804.13329,3316.5931,2004.61157
"3093","E01003160",1989.09728,1869.17464,3412.54644,2074.78206
"3094","E01003161",2048.03291,1923.26923,3536.52467,2145.08423
"3095","E01003162",1832.45683,1715.30715,3171.1943,1917.17245
"3096","E01003163",1904.70407,1784.85537,3282.98128,1991.3719
"3097","E01003164",2194.91578,2033.35947,3782.5381,2277.60342
"3098","E01003165",2024.03085,1866.94086,3462.80837,2102.98144
"3099","E01003166",1978.73829,1836.43814,3426.90555,2061.47396
